X_mm,Z_mm,path_index
-136.500,28.000,5
-136.486,28.014,5
-136.447,28.053,5
-136.354,28.146,5
-136.344,28.150,5
-135.600,28.431,5
-134.911,28.691,5
-134.511,28.842,5
-134.000,29.035,5
-133.200,29.337,5
-132.653,29.545,5
-132.253,29.696,5
-131.600,29.945,5
-130.746,30.269,5
-130.745,30.270,5
-130.056,30.532,5
-130.054,30.532,5
-130.053,30.533,5
-129.314,30.814,5
-129.314,30.814,5
-129.188,30.688,5
-129.000,30.500,5
-128.200,30.500,5
-128.000,30.500,5
,,
-222.282,11.954,6
-221.882,12.134,6
-221.322,12.534,6
-220.941,12.900,6
-231.648,12.900,6
-231.516,12.400,6
-231.270,11.954,6
-230.800,11.907,6
-230.000,11.908,6
-229.200,11.908,6
-228.400,11.908,6
-227.600,11.908,6
-226.800,11.908,6
-226.000,11.908,6
-225.200,11.908,6
-224.400,11.908,6
-223.600,11.908,6
-222.800,11.909,6
-222.282,11.954,6
,,
-116.314,80.100,7
-116.157,80.332,7
-116.148,80.400,7
-116.066,80.951,7
-116.046,81.200,7
-116.025,81.627,7
-115.993,82.000,7
-116.271,82.681,7
-116.282,82.741,7
-116.316,82.775,7
-116.742,83.333,7
-116.922,83.733,7
-117.045,84.400,7
-117.044,85.200,7
-117.044,86.000,7
-117.043,86.800,7
-117.043,87.600,7
-117.008,88.400,7
-116.887,88.894,7
-116.447,89.294,7
-116.073,89.921,7
-116.069,89.923,7
-116.068,89.928,7
-116.067,89.933,7
-116.033,90.533,7
-116.020,90.800,7
-116.076,91.347,7
-116.098,91.600,7
-116.324,92.104,7
-116.429,92.351,7
-116.503,92.416,7
-116.860,92.837,7
-117.154,93.178,7
-117.208,93.231,7
-117.285,93.404,7
-117.498,93.881,7
-117.500,93.886,7
-117.500,89.561,7
-117.500,89.438,7
-117.500,89.158,7
-117.500,88.427,7
-117.500,86.891,7
-117.500,83.455,7
-117.500,78.322,7
-117.498,78.332,7
-117.428,78.621,7
-117.399,78.753,7
-117.387,78.798,7
-117.030,79.408,7
-116.485,79.812,7
-116.441,79.845,7
-116.428,79.881,7
-116.314,80.100,7
,,
-172.303,18.800,8
-172.100,18.228,8
-171.776,17.828,8
-171.376,17.480,8
-170.800,17.264,8
-170.000,17.274,8
-169.462,17.490,8
-169.029,18.055,8
-169.022,18.065,8
-169.015,18.077,8
-168.805,18.414,8
-168.702,18.741,8
-168.699,18.752,8
-168.696,18.758,8
-168.694,18.768,8
-168.567,19.600,8
-168.684,20.254,8
-168.908,20.654,8
-169.308,21.077,8
-169.948,21.473,8
-169.956,21.484,8
-169.968,21.487,8
-169.987,21.494,8
-170.808,21.521,8
-170.841,21.521,8
-170.873,21.513,8
-171.238,21.298,8
-171.644,21.065,8
-171.676,21.038,8
-172.128,20.467,8
-172.144,20.436,8
-172.368,19.600,8
-172.303,18.800,8
,,
-179.259,18.600,9
-179.161,19.000,9
-179.164,19.651,9
-179.164,19.655,9
-179.164,19.661,9
-179.199,19.991,9
-179.366,20.328,9
-179.369,20.334,9
-179.370,20.338,9
-179.373,20.343,9
-179.807,20.988,9
-180.415,21.403,9
-180.417,21.405,9
-180.419,21.406,9
-180.423,21.409,9
-181.032,21.554,9
-181.200,21.552,9
-181.705,21.357,9
-181.940,21.266,9
-181.992,21.229,9
-182.459,20.873,9
-182.687,20.400,9
-182.856,19.600,9
-182.808,18.800,9
-182.579,18.105,9
-182.292,17.705,9
-181.892,17.410,9
-181.200,17.179,9
-180.348,17.354,9
-180.313,17.376,9
-180.255,17.405,9
-179.961,17.561,9
-179.730,17.850,9
-179.689,17.905,9
-179.667,17.937,9
-179.259,18.600,9
,,
-129.951,12.291,10
-130.442,12.759,10
-130.584,12.900,10
-119.833,12.900,10
-119.888,12.400,10
-119.970,11.968,10
-120.400,11.921,10
-121.200,11.908,10
-122.000,11.908,10
-122.800,11.908,10
-123.600,11.908,10
-124.400,11.908,10
-125.200,11.908,10
-126.000,11.908,10
-126.800,11.908,10
-127.600,11.908,10
-128.400,11.909,10
-129.199,11.933,10
-129.271,11.938,10
-129.409,11.959,10
-129.825,12.172,10
-129.951,12.291,10
,,
-167.751,152.193,11
-168.037,152.038,11
-168.226,151.755,11
-168.262,151.700,11
-168.281,151.666,11
-168.288,151.649,11
-168.401,151.400,11
-167.375,151.400,11
-161.890,151.400,11
-162.005,151.599,11
-162.038,151.666,11
-162.144,151.814,11
-162.584,152.174,11
-162.731,152.242,11
-162.798,152.245,11
-163.600,152.313,11
-164.145,152.101,11
-164.545,151.787,11
-165.200,151.689,11
-165.750,151.901,11
-166.150,152.137,11
-166.800,152.370,11
-167.659,152.247,11
-167.694,152.224,11
-167.751,152.193,11
,,
-232.445,86.800,12
-232.444,87.600,12
-232.466,88.400,12
-232.500,88.568,12
-232.500,88.477,12
-232.500,88.408,12
-232.500,88.378,12
-232.500,88.336,12
-232.500,88.303,12
-232.500,88.293,12
-232.500,88.262,12
-232.500,88.223,12
-232.500,88.191,12
-232.500,88.155,12
-232.500,88.125,12
-232.500,87.377,12
-232.500,83.955,12
-232.442,84.400,12
-232.442,85.200,12
-232.445,86.000,12
-232.445,86.800,12
,,
-117.500,99.507,13
-117.500,99.722,13
-117.482,99.600,13
-117.500,99.507,13
,,
-234.000,99.474,14
-234.000,99.944,14
-234.045,99.600,14
-234.000,99.474,14
,,
