X_mm,Z_mm,path_index
-237.606,25.188,2
-237.699,25.388,2
-237.845,25.697,2
-237.986,26.000,2
-238.135,26.317,2
-238.287,26.641,2
-238.381,26.841,2
-238.474,27.041,2
-238.607,27.324,2
-238.736,27.600,2
-238.897,27.944,2
-239.062,28.295,2
-239.156,28.495,2
-239.249,28.695,2
-239.370,28.951,2
-239.486,29.200,2
-239.660,29.570,2
-239.837,29.948,2
-239.931,30.148,2
-240.024,30.348,2
-240.132,30.578,2
-240.237,30.800,2
-240.462,31.280,2
-240.631,31.641,2
-240.793,31.986,2
-240.800,32.001,2
-240.883,32.180,2
-240.968,32.360,2
-241.176,32.804,2
-241.362,33.200,2
-241.467,33.423,2
-241.575,33.654,2
-241.669,33.854,2
-241.762,34.054,2
-241.939,34.431,2
-242.112,34.800,2
-242.230,35.049,2
-242.350,35.307,2
-242.443,35.507,2
-242.537,35.707,2
-242.704,36.057,2
-242.866,36.400,2
-242.995,36.667,2
-243.129,36.948,2
-243.227,37.148,2
-243.321,37.348,2
-243.481,37.682,2
-243.632,38.000,2
-243.766,38.269,2
-243.911,38.560,2
-244.031,38.760,2
-244.137,38.960,2
-244.297,39.291,2
-244.439,39.600,2
-244.559,39.867,2
-244.702,40.164,2
-244.834,40.364,2
-244.957,40.564,2
-245.157,40.811,2
-245.370,41.138,2
-245.578,41.337,2
-245.687,41.516,2
-245.783,41.603,2
-246.072,41.905,2
-246.353,42.087,2
-246.551,42.305,2
-246.715,42.398,2
-246.983,42.560,2
-247.161,42.581,2
-247.297,42.597,2
-247.299,42.599,2
-247.340,42.640,2
-247.400,42.700,2
-247.700,43.000,2
-247.800,43.100,2
-247.900,43.200,2
-247.900,44.000,2
-247.900,44.316,2
-247.900,44.433,2
-247.882,44.454,2
-247.822,44.521,2
-247.696,44.887,2
-247.572,45.200,2
-247.572,45.600,2
-247.547,46.000,2
-247.656,46.400,2
-247.759,46.800,2
-247.859,47.037,2
-247.962,47.281,2
-248.056,47.481,2
-248.149,47.681,2
-248.320,48.044,2
-248.486,48.400,2
-248.610,48.664,2
-248.737,48.935,2
-248.831,49.135,2
-248.924,49.335,2
-249.082,49.671,2
-249.236,50.000,2
-249.372,50.291,2
-249.512,50.589,2
-249.605,50.789,2
-249.699,50.989,2
-249.850,51.298,2
-249.996,51.600,2
-250.145,51.878,2
-250.297,52.164,2
-250.430,52.364,2
-250.560,52.564,2
-250.760,52.813,2
-250.960,53.065,2
-251.160,53.265,2
-251.351,53.465,2
-251.551,53.625,2
-251.751,53.785,2
-252.068,53.954,2
-252.400,54.128,2
-252.771,54.041,2
-252.900,54.007,2
-252.900,54.652,2
-252.900,54.734,2
-252.900,54.802,2
-252.852,54.802,2
-252.830,54.802,2
-241.737,54.802,2
-241.441,54.802,2
-241.165,54.802,2
-240.000,54.802,2
-240.000,55.034,2
-240.000,55.122,2
-240.000,57.153,2
-240.000,57.851,2
-240.000,58.901,2
-240.000,59.945,2
-240.000,61.533,2
-240.000,61.654,2
-240.000,61.729,2
-240.000,62.088,2
-244.240,62.088,2
-244.417,62.088,2
-245.329,62.088,2
-255.056,62.088,2
-255.076,61.589,2
-255.088,61.301,2
-255.093,61.200,2
-255.109,60.800,2
-255.126,60.400,2
-255.142,60.000,2
-255.159,59.600,2
-255.175,59.255,2
-255.188,58.962,2
-255.198,58.762,2
-255.208,58.562,2
-255.222,58.307,2
-255.238,58.000,2
-255.260,57.600,2
-255.282,57.200,2
-255.347,56.000,2
-255.390,55.200,2
-255.407,54.879,2
-255.411,54.802,2
-255.420,54.648,2
-255.433,54.400,2
-255.455,54.000,2
-255.477,53.600,2
-255.498,53.200,2
-255.455,52.800,2
-255.407,52.400,2
-255.329,52.183,2
-255.247,51.967,2
-255.185,51.967,2
-255.126,51.967,2
-254.926,52.057,2
-254.726,52.144,2
-254.365,52.286,2
-254.000,52.414,2
-253.600,52.401,2
-253.200,52.376,2
-252.939,52.233,2
-252.690,52.105,2
-252.463,51.808,2
-252.267,51.562,2
-252.079,51.295,2
-252.004,51.192,2
-251.928,51.031,2
-251.834,50.831,2
-251.629,50.392,2
-251.445,50.000,2
-251.338,49.773,2
-251.229,49.539,2
-251.135,49.339,2
-251.041,49.139,2
-250.867,48.766,2
-250.695,48.400,2
-250.577,48.146,2
-250.454,47.885,2
-250.360,47.685,2
-250.266,47.485,2
-250.104,47.139,2
-249.945,46.800,2
-249.814,46.520,2
-249.679,46.232,2
-249.585,46.032,2
-249.491,45.832,2
-249.491,45.620,2
-249.491,45.422,2
-249.638,45.222,2
-249.789,45.022,2
-249.989,44.823,2
-250.189,44.626,2
-250.498,44.613,2
-250.836,44.624,2
-251.081,44.722,2
-251.235,44.784,2
-251.386,44.854,2
-251.599,44.954,2
-251.999,45.142,2
-252.400,45.331,2
-252.653,45.450,2
-252.887,45.559,2
-253.087,45.650,2
-253.287,45.743,2
-253.597,45.743,2
-254.000,45.733,2
-254.193,45.654,2
-254.370,45.588,2
-254.453,45.549,2
-254.770,45.398,2
-255.216,45.185,2
-255.628,44.988,2
-255.974,44.823,2
-256.011,44.805,2
-256.199,44.715,2
-256.383,44.627,2
-256.852,44.403,2
-257.233,44.215,2
-257.498,44.085,2
-257.618,44.019,2
-257.618,43.985,2
-257.618,43.959,2
-257.450,43.833,2
-257.233,43.670,2
-256.973,43.448,2
-256.729,43.279,2
-256.529,43.072,2
-256.329,42.874,2
-256.125,42.675,2
-255.942,42.474,2
-255.813,42.241,2
-255.688,42.000,2
-255.519,41.656,2
-255.345,41.303,2
-255.248,41.103,2
-255.149,40.903,2
-255.025,40.648,2
-254.905,40.400,2
-254.732,40.042,2
-254.556,39.676,2
-254.459,39.476,2
-254.363,39.276,2
-254.247,39.034,2
-254.134,38.800,2
-253.954,38.426,2
-253.771,38.045,2
-253.675,37.845,2
-253.578,37.645,2
-253.470,37.419,2
-253.364,37.200,2
-253.177,36.811,2
-252.968,36.377,2
-252.865,36.162,2
-252.794,36.013,2
-252.719,35.858,2
-252.612,35.637,2
-252.406,35.209,2
-252.208,34.800,2
-252.109,34.596,2
-252.007,34.388,2
-251.890,34.188,2
-251.773,33.988,2
-251.573,33.646,2
-251.373,33.305,2
-251.256,33.105,2
-251.138,32.905,2
-250.995,32.651,2
-250.852,32.400,2
-250.709,31.982,2
-250.544,31.690,2
-250.366,31.407,2
-250.325,31.335,2
-250.338,30.888,2
-250.312,30.800,2
-250.393,30.393,2
-250.394,30.384,2
-250.380,30.073,2
-250.481,29.905,2
-250.459,29.786,2
-250.459,29.483,2
-250.387,29.464,2
-250.048,29.279,2
-249.491,29.300,2
-249.200,29.140,2
-248.684,29.316,2
-248.400,29.410,2
-247.999,29.577,2
-247.982,29.585,2
-247.667,29.832,2
-247.559,29.918,2
-247.211,30.208,2
-247.101,30.303,2
-246.831,30.610,2
-246.706,30.744,2
-246.410,31.133,2
-246.388,31.170,2
-246.388,31.233,2
-246.390,31.255,2
-246.544,31.530,2
-246.526,31.707,2
-246.516,31.944,2
-246.606,32.415,2
-246.674,32.819,2
-246.744,33.200,2
-246.818,33.600,2
-246.892,34.000,2
-246.961,34.374,2
-247.030,34.764,2
-247.120,35.242,2
-247.151,35.412,2
-247.186,35.613,2
-247.233,35.844,2
-247.258,35.968,2
-247.359,36.436,2
-247.428,36.818,2
-247.478,37.200,2
-247.587,37.609,2
-247.635,38.036,2
-247.842,38.623,2
-247.887,38.785,2
-247.795,39.352,2
-247.757,39.603,2
-247.532,39.968,2
-247.344,40.138,2
-247.250,40.102,2
-247.112,40.102,2
-247.027,39.982,2
-246.746,39.582,2
-246.616,39.400,2
-246.394,39.213,2
-246.385,39.184,2
-246.302,38.777,2
-246.129,38.411,2
-245.911,38.000,2
-245.778,37.790,2
-245.612,37.568,2
-245.522,37.368,2
-245.444,37.168,2
-245.263,36.779,2
-245.085,36.400,2
-244.971,36.159,2
-244.842,35.911,2
-244.748,35.711,2
-244.654,35.511,2
-244.486,35.152,2
-244.322,34.800,2
-244.196,34.533,2
-244.067,34.258,2
-243.974,34.058,2
-243.879,33.858,2
-243.723,33.525,2
-243.571,33.200,2
-243.433,32.906,2
-243.292,32.604,2
-243.198,32.404,2
-243.104,32.204,2
-242.961,31.898,2
-242.821,31.600,2
-242.671,31.279,2
-242.517,30.951,2
-242.423,30.751,2
-242.329,30.551,2
-242.198,30.272,2
-242.071,30.000,2
-241.908,29.653,2
-241.742,29.298,2
-241.648,29.098,2
-241.554,28.898,2
-241.435,28.645,2
-241.320,28.400,2
-241.145,28.026,2
-240.966,27.645,2
-240.873,27.445,2
-240.779,27.245,2
-240.673,27.019,2
-240.570,26.800,2
-240.368,26.368,2
-240.178,25.962,2
-240.058,25.707,2
-240.004,25.592,2
-239.930,25.433,2
-239.834,25.230,2
-239.629,24.792,2
-239.446,24.400,2
-239.339,24.173,2
-239.229,23.938,2
-239.135,23.738,2
-239.041,23.538,2
-238.867,23.165,2
-238.695,22.800,2
-238.585,22.432,2
-238.465,22.029,2
-238.369,21.860,2
-238.320,21.781,2
-238.320,21.593,2
-238.320,21.377,2
-238.368,21.312,2
-238.501,21.146,2
-238.707,20.809,2
-238.898,20.492,2
-239.119,20.292,2
-239.336,20.092,2
-239.336,19.965,2
-239.336,19.834,2
-239.069,19.671,2
-238.800,19.508,2
-238.400,19.396,2
-238.000,19.286,2
-237.738,19.249,2
-237.479,19.212,2
-237.279,19.192,2
-237.079,19.172,2
-236.741,19.138,2
-236.400,19.104,2
-236.000,19.065,2
-235.600,19.025,2
-235.200,18.988,2
-234.800,18.950,2
-234.400,18.914,2
-234.000,18.877,2
-233.600,18.840,2
-233.200,18.804,2
-232.800,18.767,2
-232.400,18.731,2
-232.000,18.673,2
-231.600,18.614,2
-231.253,18.540,2
-230.916,18.467,2
-230.716,18.420,2
-230.516,18.373,2
-230.263,18.312,2
-230.000,18.249,2
-229.600,18.152,2
-229.200,18.056,2
-228.800,17.959,2
-228.400,17.863,2
-227.958,17.765,2
-227.601,17.679,2
-227.318,17.608,2
-227.242,17.590,2
-226.970,17.579,2
-226.800,17.558,2
-226.395,17.551,2
-225.973,17.529,2
-225.600,17.509,2
-225.200,17.489,2
-224.800,17.407,2
-224.400,17.325,2
-224.078,17.153,2
-223.781,17.002,2
-223.581,16.730,2
-223.381,16.474,2
-223.288,16.274,2
-223.170,16.074,2
-223.155,15.832,2
-223.141,15.600,2
-223.141,15.200,2
-223.140,14.800,2
-223.140,14.400,2
-223.140,14.000,2
-223.140,13.600,2
-223.140,13.200,2
-223.140,12.800,2
-223.140,12.400,2
-223.140,12.000,2
-223.139,11.600,2
-223.139,11.200,2
-223.139,10.800,2
-223.139,10.400,2
-223.139,10.000,2
-223.139,9.600,2
-223.139,9.200,2
-223.139,8.800,2
-223.138,8.400,2
-223.138,8.000,2
-223.138,7.600,2
-223.138,7.200,2
-223.138,6.800,2
-223.138,6.400,2
-223.138,6.000,2
-223.138,5.600,2
-223.137,5.200,2
-223.137,4.800,2
,,
-246.743,106.000,3
-246.842,105.649,3
-246.960,105.200,3
-246.911,104.909,3
-246.826,104.400,3
-246.663,104.080,3
-246.524,103.884,3
-246.229,103.705,3
-246.000,103.543,3
-245.695,103.539,3
-245.223,103.630,3
-245.126,103.784,3
-244.816,104.023,3
-244.800,104.051,3
-244.575,104.475,3
-244.502,104.827,3
-244.367,105.200,3
-244.445,105.570,3
-244.530,105.939,3
-244.649,106.066,3
-244.847,106.365,3
-244.900,106.388,3
-245.321,106.533,3
-245.811,106.542,3
-246.000,106.557,3
-246.409,106.472,3
-246.468,106.456,3
-246.612,106.177,3
-246.743,106.000,3
,,
